YEAR,LATITUDE,LONGITUDE,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,ACCIDENT TYPE
2020,40.69614,-73.92726,1,0,Injured
2020,40.598003,-73.99191,1,0,Injured
2020,40.792362,-73.96418,1,0,Injured
2020,40.70947,-73.74581,1,0,Injured
2020,40.68861,-73.84218,1,0,Injured
2020,40.69089,-73.94253,1,0,Injured
2020,40.685356,-73.93852,1,0,Injured
2020,40.663933,-73.94063,1,0,Injured
2020,40.798615,-73.94375,1,0,Injured
2020,40.69635,-73.79667,1,0,Injured
2020,40.676647,-73.82236,1,0,Injured
2020,40.722897,-73.91386,1,0,Injured
2020,40.73248,-73.746735,1,0,Injured
2020,40.634506,-73.949455,1,0,Injured
2020,40.63079,-73.94552,1,0,Injured
2020,40.68721,-73.91805,1,0,Injured
2020,40.6406,-73.99434,1,0,Injured
2020,40.844597,-73.94247,1,0,Injured
2020,40.71126,-73.899864,1,0,Injured
2020,40.684963,-73.935455,1,0,Injured
2020,40.65935,-73.99918,1,0,Injured
2020,40.79715,-73.97366,1,0,Injured
2020,40.828983,-73.93897,1,0,Injured
2020,40.579475,-73.95146,1,0,Injured
2020,40.69003,-73.911,1,0,Injured
2020,40.71192,-73.96804,1,0,Injured
2020,40.760803,-73.87108,1,0,Injured
2020,40.684395,-73.97835,1,0,Injured
2020,40.629913,-73.98668,1,0,Injured
2020,40.721577,-73.8776,1,0,Injured
2020,40.815403,-73.93992,1,0,Injured
2020,40.820263,-73.92976,1,0,Injured
2020,40.73736,-73.99685,1,0,Injured
2020,40.890316,-73.90796,1,0,Injured
2020,40.697803,-73.969734,1,0,Injured
2020,40.712498,-73.89547,1,0,Injured
2020,40.735893,-73.86545,1,0,Injured
2020,40.689365,-73.9058,1,0,Injured
2020,40.687344,-73.97985,1,0,Injured
2020,40.844368,-73.88902,1,0,Injured
2020,40.647682,-73.96755,1,0,Injured
2020,40.806664,-73.94284,1,0,Injured
2020,40.58008,-73.98554,1,0,Injured
2020,40.84153,-73.87239,1,0,Injured
2020,40.799145,-73.972534,2,0,Injured
2020,40.68309,-73.910774,1,0,Injured
2020,40.69701,-73.99137,1,0,Injured
2020,40.731297,-73.95783,1,0,Injured
2020,40.700424,-73.9444,1,0,Injured
2020,40.75432,-73.87946,1,0,Injured
2020,40.65339,-73.88675,1,0,Injured
2020,40.698727,-73.939644,1,0,Injured
2020,40.672314,-73.8036,1,0,Injured
2020,40.62248,-74.02782,1,0,Injured
2020,40.663292,-73.92543,2,0,Injured
2020,40.75473,-73.86514,1,0,Injured
2020,40.687416,-73.95972,1,0,Injured
2020,40.697556,-73.852776,1,0,Injured
2020,40.717926,-73.98568,1,0,Injured
2020,40.811367,-73.95402,1,0,Injured
2020,40.63073,-74.01734,1,0,Injured
2020,40.862953,-73.89066,1,0,Injured
2020,40.75738,-73.966705,1,0,Injured
2020,40.701244,-73.90811,1,0,Injured
2020,40.689922,-73.92281,1,0,Injured
2020,40.683414,-73.92282,1,0,Injured
2020,40.76816,-73.982475,1,0,Injured
2020,40.68005,-73.94327,1,0,Injured
2020,40.70082,-73.957466,1,0,Injured
2020,40.764614,-73.95833,1,0,Injured
2020,40.77622,-73.97596,1,0,Injured
2020,40.751476,-73.85578,1,0,Injured
2020,40.880135,-73.903946,1,0,Injured
2020,40.871117,-73.87683,2,0,Injured
2020,40.748543,-73.86705,1,0,Injured
2020,40.7154,-73.92693,1,0,Injured
2020,40.684742,-73.86081,1,0,Injured
2020,40.61688,-73.954735,1,0,Injured
2020,40.734844,-73.98312,1,0,Injured
2020,40.6792,-73.9553,1,0,Injured
2020,40.67769,-73.82884,1,0,Injured
2020,40.74309,-73.97402,1,0,Injured
2020,40.693783,-73.987206,1,0,Injured
2020,40.71865,-73.83771,1,0,Injured
2020,40.760956,-73.807686,1,0,Injured
2020,40.862732,-73.90333,1,0,Injured
2020,40.71946,-73.89117,1,0,Injured
2020,40.688625,-73.93618,1,0,Injured
2020,40.60971,-73.75638,1,0,Injured
2020,40.792362,-73.96418,1,0,Injured
2020,40.801815,-73.93929,1,0,Injured
2020,40.73384,-74.01007,1,0,Injured
2020,40.693172,-73.94878,1,0,Injured
2020,40.58387,-73.81531,1,0,Injured
2020,40.62202,-73.98726,1,0,Injured
2020,40.807034,-73.939705,1,0,Injured
2020,40.7103,-74.00106,1,0,Injured
2020,40.66137,-73.89274,1,0,Injured
2020,40.622787,-73.9901,1,0,Injured
2020,40.66188,-73.94557,1,0,Injured
2020,40.806873,-73.91973,1,0,Injured
2020,40.82099,-73.89589,1,0,Injured
2020,40.6972,-73.952934,1,0,Injured
2020,40.680473,-73.9614,1,0,Injured
2020,40.810764,-73.9526,1,0,Injured
2020,40.706757,-73.94141,1,0,Injured
2020,40.6804,-73.949905,1,0,Injured
2020,40.828316,-73.93118,1,0,Injured
2020,40.83918,-73.94115,1,0,Injured
2020,40.6792,-73.9553,1,0,Injured
2020,40.830124,-73.93657,1,0,Injured
2020,40.675312,-73.984604,1,0,Injured
2020,40.63552,-74.0167,1,0,Injured
2020,40.71642,-73.90618,1,0,Injured
2020,40.70022,-73.96219,1,0,Injured
2020,40.682667,-73.942276,1,0,Injured
2020,40.869495,-73.82619,1,0,Injured
2020,40.835297,-73.91291,1,0,Injured
2020,40.570175,-74.09441,1,0,Injured
2020,40.651466,-73.93618,1,0,Injured
2020,40.736004,-73.99362,1,0,Injured
2020,40.629852,-73.93868,1,0,Injured
2020,40.776752,-73.897285,1,0,Injured
2020,40.852524,-73.78943,1,0,Injured
2020,40.88104,-73.85745,1,0,Injured
2020,40.68677,-73.829185,1,0,Injured
2020,40.835884,-73.88341,1,0,Injured
2020,40.736855,-73.97853,1,0,Injured
2020,40.59783,-73.965485,1,0,Injured
2020,40.677773,-73.93587,1,0,Injured
2020,40.709484,-73.99403,1,0,Injured
2020,40.75251,-73.86727,1,0,Injured
2020,40.663555,-73.93162,1,0,Injured
2020,40.753826,-73.88412,1,0,Injured
2020,40.82057,-73.94641,1,0,Injured
2020,40.71718,-73.98311,1,0,Injured
2020,40.838497,-73.939835,1,0,Injured
2020,40.812263,-73.906494,1,0,Injured
2020,40.606533,-73.964424,1,0,Injured
2020,40.67396,-73.97415,1,0,Injured
2020,40.686085,-73.982666,1,0,Injured
2020,40.812622,-73.92934,0,1,Fatal
2020,40.786423,-73.97807,1,0,Injured
2020,40.672176,-73.89397,1,0,Injured
2020,40.71552,-74.00925,1,0,Injured
2020,40.70028,-73.941154,1,0,Injured
2020,40.68418,-73.983955,1,0,Injured
2020,40.80484,-73.912796,1,0,Injured
2020,40.65794,-73.907745,1,0,Injured
2020,40.8439,-73.91171,1,0,Injured
2020,40.71247,-73.83494,2,0,Injured
2020,40.651936,-73.9294,1,0,Injured
2020,40.70213,-73.94432,1,0,Injured
2020,40.69377,-73.82756,1,0,Injured
2020,40.740913,-73.95226,1,0,Injured
2020,40.714737,-73.95276,1,0,Injured
2020,40.757835,-73.913315,1,0,Injured
2020,40.69521,-73.8427,1,0,Injured
2020,40.75776,-73.7834,1,0,Injured
2020,40.658535,-73.97328,1,0,Injured
2020,40.670345,-73.95643,1,0,Injured
2020,40.85482,-73.9112,1,0,Injured
2020,40.696922,-73.76419,1,0,Injured
2020,40.742863,-73.95863,1,0,Injured
2020,40.851086,-73.847305,1,0,Injured
2020,40.68665,-73.91315,1,0,Injured
2020,40.80184,-73.95915,1,0,Injured
2020,40.688553,-73.962845,1,0,Injured
2020,40.689064,-74.00076,1,0,Injured
2020,40.74418,-73.851906,1,0,Injured
2020,40.69024,-73.9482,1,0,Injured
2020,40.699326,-73.95409,1,0,Injured
2020,40.782513,-73.91976,1,0,Injured
2020,40.694107,-73.89737,1,0,Injured
2020,40.611427,-74.116844,1,0,Injured
2020,40.82269,-73.94947,1,0,Injured
2020,40.74955,-73.88618,1,0,Injured
2020,40.764347,-73.92347,1,0,Injured
2020,40.682896,-73.92741,1,0,Injured
2020,40.82883,-73.82701,1,0,Injured
2020,40.763428,-73.99271,1,0,Injured
2020,40.60815,-73.95977,1,0,Injured
2020,40.798126,-73.94832,1,0,Injured
2020,40.723103,-73.98568,1,0,Injured
2020,40.775562,-73.95035,1,0,Injured
2020,40.740913,-73.95226,1,0,Injured
2020,40.712795,-73.95867,1,0,Injured
2020,40.700474,-73.88344,1,0,Injured
2020,40.684414,-73.869514,1,0,Injured
2020,40.697605,-73.92962,1,0,Injured
2020,40.73447,-73.989944,1,0,Injured
2020,40.7025,-73.814964,1,0,Injured
2020,40.84231,-73.93515,1,0,Injured
2020,40.663517,-73.957214,1,0,Injured
2020,40.684937,-73.91014,1,0,Injured
2020,40.735653,-73.851006,1,0,Injured
2020,40.689507,-73.97014,1,0,Injured
2020,40.7547,-73.89349,1,0,Injured
2020,40.752693,-73.97305,1,0,Injured
2020,40.709755,-73.95707,1,0,Injured
2020,40.84679,-73.88998,1,0,Injured
2020,40.84764,-73.901,1,0,Injured
2020,40.654312,-73.91759,2,0,Injured
2020,40.71979,-73.877266,1,0,Injured
2020,40.70447,-73.94274,1,0,Injured
2020,40.626034,-74.13434,1,0,Injured
2020,40.822033,-73.91182,1,0,Injured
2020,40.676937,-73.89907,1,0,Injured
2020,40.866074,-73.885704,1,0,Injured
2020,40.829105,-73.91863,1,0,Injured
2020,40.631245,-73.988884,1,0,Injured
2020,40.80167,-73.95096,1,0,Injured
2020,40.763733,-73.9414,1,0,Injured
2020,40.632015,-73.941765,1,0,Injured
2020,40.67398,-73.899315,1,0,Injured
2020,40.749084,-73.87025,1,0,Injured
2020,40.81632,-73.95783,1,0,Injured
2020,40.75296,-73.873535,1,0,Injured
2020,40.53742,-74.174904,1,0,Injured
2020,40.810318,-73.943634,1,0,Injured
2020,40.80202,-73.94969,1,0,Injured
2020,40.797943,-73.94003,1,0,Injured
2020,40.756763,-73.96716,1,0,Injured
2020,40.863235,-73.92693,1,0,Injured
2020,40.84766,-73.830536,1,0,Injured
2020,40.593742,-73.96085,1,0,Injured
2020,40.62646,-73.94973,1,0,Injured
2020,40.755554,-73.91848,1,0,Injured
2020,40.846825,-73.89705,1,0,Injured
2020,40.690544,-73.95859,1,0,Injured
2020,40.814774,-73.94038,1,0,Injured
2020,40.754513,-73.8776,1,0,Injured
2020,40.86879,-73.83168,1,0,Injured
2020,40.798626,-73.93953,1,0,Injured
2020,40.656685,-73.9299,1,0,Injured
2020,40.745365,-73.865204,1,0,Injured
2020,40.694546,-73.92724,1,0,Injured
2020,40.709896,-73.83941,1,0,Injured
2020,40.843548,-73.936134,1,0,Injured
2020,40.836624,-73.889015,1,0,Injured
2020,40.642536,-73.99428,1,0,Injured
2020,40.653893,-73.83859,1,0,Injured
2020,40.804375,-73.93742,1,0,Injured
2020,40.892754,-73.85774,1,0,Injured
2020,40.64367,-74.015495,1,0,Injured
2020,40.633186,-73.89945,1,0,Injured
2020,40.848,-73.89243,1,0,Injured
2020,40.718143,-73.993835,1,0,Injured
2020,40.71671,-73.98917,1,0,Injured
2020,40.718456,-73.99482,1,0,Injured
2020,40.71445,-73.9306,1,0,Injured
2020,40.72293,-73.98865,1,0,Injured
2020,40.845367,-73.94053,1,0,Injured
2020,40.757935,-73.98557,1,0,Injured
2020,40.764896,-73.97256,0,1,Fatal
2020,40.615826,-73.97574,1,0,Injured
2020,40.755028,-73.872696,1,0,Injured
2020,40.758533,-73.98885,1,0,Injured
2020,40.815304,-73.94371,1,0,Injured
2020,40.78722,-73.952065,1,0,Injured
2020,40.694813,-73.98327,1,0,Injured
2020,40.75587,-73.88234,1,0,Injured
2020,40.72605,-73.98354,1,0,Injured
2020,40.68981,-73.97841,1,0,Injured
2020,40.68029,-73.94774,1,0,Injured
2020,40.702496,-73.81303,1,0,Injured
2020,40.647175,-73.904625,1,0,Injured
2020,40.733536,-73.87035,1,0,Injured
2020,40.762234,-73.98987,1,0,Injured
2020,40.8518,-73.909225,1,0,Injured
2020,40.709484,-73.99403,1,0,Injured
2020,40.814774,-73.94038,1,0,Injured
2020,40.68862,-73.92975,1,0,Injured
2020,40.73723,-74.000656,1,0,Injured
2020,40.836967,-73.92105,1,0,Injured
2020,40.823257,-73.94293,1,0,Injured
2020,40.81574,-73.95456,1,0,Injured
2020,40.698036,-73.962845,1,0,Injured
2020,40.811264,-73.95782,1,0,Injured
2020,40.609463,-73.97419,1,0,Injured
2020,40.745697,-73.99451,1,0,Injured
2020,40.824444,-73.90642,1,0,Injured
2020,40.818226,-73.916794,1,0,Injured
2020,40.715343,-73.74845,1,0,Injured
2020,40.650864,-73.93028,1,0,Injured
2020,40.66757,-73.86805,1,0,Injured
2020,40.712708,-73.78357,1,0,Injured
2020,40.785027,-73.91382,1,0,Injured
2020,40.794132,-73.94281,1,0,Injured
2020,40.795456,-73.96564,1,0,Injured
2020,40.75193,-73.808914,1,0,Injured
2020,40.638523,-73.98131,1,0,Injured
2020,40.58345,-73.950386,1,0,Injured
2020,40.762756,-73.82261,1,0,Injured
2020,40.71071,-73.7986,1,0,Injured
2020,40.675735,-73.89686,1,0,Injured
2020,40.77645,-73.90167,1,0,Injured
2020,40.673374,-73.8565,1,0,Injured
2020,40.80897,-73.94833,1,0,Injured
2020,40.792812,-73.937744,1,0,Injured
2020,40.603058,-73.98261,1,0,Injured
2020,40.668495,-73.925606,1,0,Injured
2020,40.84631,-73.91947,1,0,Injured
2020,40.74759,-73.86854,1,0,Injured
2020,40.690346,-73.9603,1,0,Injured
2020,40.71453,-73.9444,1,0,Injured
2020,40.812965,-73.9161,1,0,Injured
2020,40.853962,-73.881516,1,0,Injured
2020,40.571266,-74.09118,1,0,Injured
2020,40.845238,-73.900894,1,0,Injured
2020,40.71175,-73.9558,1,0,Injured
2020,40.862755,-73.901085,1,0,Injured
2020,40.792244,-73.94629,1,0,Injured
2020,40.717926,-73.98568,2,0,Injured
2020,40.68969,-73.99237,1,0,Injured
2020,40.691097,-73.927704,1,0,Injured
2020,40.740772,-73.89867,1,0,Injured
2020,40.809105,-73.9229,1,0,Injured
2020,40.689728,-73.99017,1,0,Injured
2020,40.83142,-73.92644,1,0,Injured
2020,40.685074,-73.9779,1,0,Injured
2020,40.819256,-73.921906,1,0,Injured
2020,40.70113,-73.94258,1,0,Injured
2020,40.67058,-73.93096,1,0,Injured
2020,40.700596,-73.749504,1,0,Injured
2020,40.789948,-73.94293,1,0,Injured
2020,40.67403,-73.73642,1,0,Injured
2020,40.84475,-73.88978,1,0,Injured
2020,40.631046,-73.95742,1,0,Injured
2020,40.759842,-73.984184,1,0,Injured
2020,40.71654,-73.996994,1,0,Injured
2020,40.70137,-73.94457,1,0,Injured
2020,40.589134,-73.80098,1,0,Injured
2020,40.69613,-73.987114,1,0,Injured
2020,40.635612,-73.99006,1,0,Injured
2020,40.730198,-73.954254,1,0,Injured
2020,40.759163,-73.988396,1,0,Injured
2020,40.708168,-73.95067,1,0,Injured
2020,40.70096,-73.957596,2,0,Injured
2020,40.844135,-73.93752,1,0,Injured
2020,40.679012,-73.758675,1,0,Injured
2020,40.890648,-73.84875,1,0,Injured
2020,40.720158,-73.94605,1,0,Injured
2020,40.640068,-73.986885,1,0,Injured
2020,40.783226,-73.84223,1,0,Injured
2020,40.651466,-73.93618,1,0,Injured
2020,40.748085,-73.87956,1,0,Injured
2020,40.63765,-73.9528,1,0,Injured
2020,40.676647,-73.91647,1,0,Injured
2020,40.84356,-73.847496,1,0,Injured
2020,40.8422,-73.8558,1,0,Injured
2020,40.65641,-73.90638,1,0,Injured
2020,40.631226,-73.8898,1,0,Injured
2020,40.74069,-73.86353,1,0,Injured
2020,40.712494,-73.78447,1,0,Injured
2020,40.886612,-73.90703,1,0,Injured
2020,40.766556,-73.96294,1,0,Injured
2020,40.73421,-73.82486,1,0,Injured
2020,40.659092,-73.74029,1,0,Injured
2020,40.697918,-73.9728,1,0,Injured
2020,40.690216,-73.96028,1,0,Injured
2020,40.84955,-73.85305,1,0,Injured
2020,40.653576,-73.95946,1,0,Injured
2020,40.663517,-73.957214,2,0,Injured
2020,40.79347,-73.93726,1,0,Injured
2020,40.812622,-73.92934,1,0,Injured
2020,40.613056,-73.95816,1,0,Injured
2020,40.69864,-73.93819,1,0,Injured
2020,40.658295,-73.93109,1,0,Injured
2020,40.63932,-74.02356,1,0,Injured
2020,40.68187,-73.955826,1,0,Injured
2020,40.65671,-73.95648,1,0,Injured
2020,40.707638,-73.78664,1,0,Injured
2020,40.74499,-73.861725,1,0,Injured
2020,40.87367,-73.879234,1,0,Injured
2020,40.668423,-73.90154,1,0,Injured
2020,40.765213,-73.93943,1,0,Injured
2020,40.839676,-73.90011,1,0,Injured
2020,40.69496,-73.98717,1,0,Injured
2020,40.693783,-73.987206,1,0,Injured
2020,40.73059,-73.99242,1,0,Injured
2020,40.866066,-73.89438,1,0,Injured
2020,40.753143,-73.89062,1,0,Injured
2020,40.7456,-73.868095,1,0,Injured
2020,40.64477,-73.954735,1,0,Injured
2020,40.685917,-73.87071,1,0,Injured
2020,40.759617,-73.961975,1,0,Injured
2020,40.80098,-73.93178,1,0,Injured
2020,40.846874,-73.90877,1,0,Injured
2020,40.816204,-73.91423,1,0,Injured
2020,40.8018,-73.96108,1,0,Injured
2020,40.70447,-73.94274,1,0,Injured
2020,40.727398,-73.895485,1,0,Injured
2020,40.75537,-73.91132,1,0,Injured
2020,40.68576,-73.915504,1,0,Injured
2020,40.7118,-73.94224,1,0,Injured
2020,40.72843,-74.003624,1,0,Injured
2020,40.833923,-73.876335,1,0,Injured
2020,40.73398,-73.99095,1,0,Injured
2020,40.671627,-73.96263,1,0,Injured
2020,40.678978,-73.98501,1,0,Injured
2020,40.633583,-73.97114,1,0,Injured
2020,40.805737,-73.94065,1,0,Injured
2020,40.74277,-73.9866,1,0,Injured
2020,40.718555,-73.988205,1,0,Injured
2020,40.648705,-74.010254,1,0,Injured
2020,40.826527,-73.874886,1,0,Injured
2020,40.790367,-73.949776,1,0,Injured
2020,40.694565,-73.78978,1,0,Injured
2020,40.62137,-74.03193,1,0,Injured
2020,40.671337,-73.9448,1,0,Injured
2020,40.698536,-73.91788,1,0,Injured
2020,40.73744,-73.98744,1,0,Injured
2020,40.84468,-73.88968,1,0,Injured
2020,40.737976,-73.883705,1,0,Injured
2020,40.58446,-73.94371,1,0,Injured
2020,40.88619,-73.857994,1,0,Injured
2020,40.7606,-73.96434,1,0,Injured
2020,40.69663,-73.91857,1,0,Injured
2020,40.625587,-74.07896,1,0,Injured
2020,40.802795,-73.949135,1,0,Injured
2020,40.86327,-73.87047,1,0,Injured
2020,40.79758,-73.939186,1,0,Injured
2020,40.754707,-73.99164,1,0,Injured
2020,40.749638,-73.99905,1,0,Injured
2020,40.61368,-73.911934,1,0,Injured
2020,40.607674,-74.00172,1,0,Injured
2020,40.809776,-73.92241,1,0,Injured
2020,40.823647,-73.943855,1,0,Injured
2020,40.8275,-73.886406,1,0,Injured
2020,40.824554,-73.94196,1,0,Injured
2020,40.86231,-73.909874,1,0,Injured
2020,40.68733,-73.98183,1,0,Injured
2020,40.8283,-73.88281,1,0,Injured
2020,40.865345,-73.85102,1,0,Injured
2020,40.77301,-73.770004,1,0,Injured
2020,40.727642,-73.89251,1,0,Injured
2020,40.666885,-73.98159,1,0,Injured
2020,40.863873,-73.8674,1,0,Injured
2020,40.639694,-74.00286,1,0,Injured
2020,40.74713,-73.88869,1,0,Injured
2020,40.724274,-73.99082,1,0,Injured
2020,40.874535,-73.90983,1,0,Injured
2020,40.695377,-73.94921,1,0,Injured
2020,40.769737,-73.91244,1,0,Injured
2020,40.75818,-73.98993,1,0,Injured
2020,40.746117,-73.9449,1,0,Injured
2020,40.854443,-73.86482,1,0,Injured
2020,40.663483,-73.9627,1,0,Injured
2020,40.752117,-73.97556,1,0,Injured
2020,40.720123,-73.84101,1,0,Injured
2020,40.802364,-73.95052,1,0,Injured
2020,40.685497,-73.91771,1,0,Injured
2020,40.72002,-73.81834,1,0,Injured
2020,40.812122,-73.920685,1,0,Injured
2020,40.760857,-73.961075,1,0,Injured
2020,40.648643,-73.96075,2,0,Injured
2020,40.669373,-73.97621,1,0,Injured
2020,40.655334,-73.93077,1,0,Injured
2020,40.732002,-73.881615,1,0,Injured
2020,40.821636,-73.93909,1,0,Injured
2020,40.7441,-73.99565,1,0,Injured
2020,40.80573,-73.93855,1,0,Injured
2020,40.69433,-73.82697,1,0,Injured
2020,40.710197,-73.95843,1,0,Injured
2020,40.68022,-73.775505,1,0,Injured
2020,40.70519,-73.91478,1,0,Injured
2020,40.715763,-73.74654,1,0,Injured
2020,40.689976,-73.982765,1,0,Injured
2020,40.765972,-73.99456,1,0,Injured
2020,40.853683,-73.93054,1,0,Injured
2020,40.73328,-73.95213,1,0,Injured
2020,40.82523,-73.94761,1,0,Injured
2020,40.75855,-73.82964,1,0,Injured
2020,40.730236,-73.79165,1,0,Injured
2020,40.843777,-73.90947,1,0,Injured
2020,40.58422,-74.1073,1,0,Injured
2020,40.52358,-74.187225,1,0,Injured
2020,40.661964,-73.95705,1,0,Injured
2020,40.703545,-73.92234,1,0,Injured
2020,40.86226,-73.89589,1,0,Injured
2020,40.80777,-73.94549,1,0,Injured
2020,40.70181,-73.95746,1,0,Injured
2020,40.678722,-73.952995,1,0,Injured
2020,40.68267,-73.88793,1,0,Injured
2020,40.79216,-73.9777,1,0,Injured
2020,40.777973,-73.98216,2,0,Injured
2020,40.641674,-74.00313,1,0,Injured
2020,40.766346,-73.92183,1,0,Injured
2020,40.67146,-73.99103,1,0,Injured
2020,40.680504,-73.92857,1,0,Injured
2020,40.722717,-74.004456,1,0,Injured
2020,40.758224,-73.91741,1,0,Injured
2020,40.73136,-73.98257,1,0,Injured
2020,40.623367,-73.989494,1,0,Injured
2020,40.827633,-73.93577,1,0,Injured
2020,40.834167,-73.92779,1,0,Injured
2020,40.665596,-73.87431,1,0,Injured
2020,40.69578,-73.917076,1,0,Injured
2020,40.855057,-73.88401,1,0,Injured
2020,40.77741,-73.978806,1,0,Injured
2020,40.747444,-73.889656,1,0,Injured
2020,40.758305,-74.000145,1,0,Injured
2020,40.650703,-74.00449,1,0,Injured
2020,40.89974,-73.898186,1,0,Injured
2020,40.74223,-73.9933,1,0,Injured
2020,40.74886,-73.93755,1,0,Injured
2020,40.604954,-73.745865,1,0,Injured
2020,40.620018,-73.9604,1,0,Injured
2020,40.753113,-73.86,1,0,Injured
2020,40.755028,-73.872696,1,0,Injured
2020,40.82111,-73.92749,1,0,Injured
2020,40.83879,-73.88535,1,0,Injured
2020,40.70918,-73.81916,1,0,Injured
2020,40.830334,-73.91895,1,0,Injured
2020,40.66854,-73.990234,1,0,Injured
2020,40.796967,-73.93987,1,0,Injured
2020,40.672848,-73.9675,2,0,Injured
2020,40.680214,-73.94628,1,0,Injured
2020,40.74209,-73.854324,1,0,Injured
2020,40.640762,-74.00767,1,0,Injured
2020,40.742832,-74.00771,1,0,Injured
2020,40.813374,-73.956276,1,0,Injured
2020,40.700726,-73.94194,1,0,Injured
2020,40.648968,-73.96948,1,0,Injured
2020,40.79996,-73.94698,1,0,Injured
2020,40.751442,-73.97606,1,0,Injured
2020,40.67148,-73.898674,1,0,Injured
2020,40.68536,-73.88221,1,0,Injured
2020,40.71935,-73.91233,1,0,Injured
2020,40.63981,-73.995514,1,0,Injured
2020,40.696995,-73.95475,1,0,Injured
2020,40.701103,-73.92239,1,0,Injured
2020,40.85771,-73.89151,1,0,Injured
2020,40.810173,-73.937416,1,0,Injured
2020,40.70682,-73.95326,1,0,Injured
2020,40.682667,-73.86814,1,0,Injured
2020,40.796795,-73.94718,1,0,Injured
2020,40.67818,-73.870705,1,0,Injured
2020,40.653267,-73.93927,1,0,Injured
2020,40.63082,-73.88636,1,0,Injured
2020,40.849297,-73.93897,1,0,Injured
2020,40.84944,-73.906006,1,0,Injured
2020,40.7561,-73.86251,1,0,Injured
2020,40.84984,-73.934975,1,0,Injured
2020,40.82463,-73.91059,1,0,Injured
2020,40.710785,-73.95995,1,0,Injured
2020,40.623463,-74.03107,1,0,Injured
2020,40.768066,-73.98399,1,0,Injured
2020,40.86231,-73.909874,1,0,Injured
2020,40.791283,-73.97241,1,0,Injured
2020,40.87138,-73.88379,1,0,Injured
2020,40.690075,-73.91916,2,0,Injured
2020,40.85132,-73.90842,1,0,Injured
2020,40.612724,-73.94418,1,0,Injured
2020,40.765614,-73.9607,1,0,Injured
2020,40.752472,-73.87818,1,0,Injured
2020,40.743256,-73.89814,1,0,Injured
2020,40.848854,-73.92222,1,0,Injured
2020,40.689373,-73.86151,1,0,Injured
2020,40.673836,-73.817894,1,0,Injured
2020,40.696354,-73.94071,1,0,Injured
2020,40.629486,-74.022644,1,0,Injured
2020,40.751335,-73.967896,1,0,Injured
2020,40.77086,-73.92992,1,0,Injured
2020,40.630116,-74.108925,1,0,Injured
2020,40.592323,-73.96074,1,0,Injured
2020,40.79507,-73.93919,1,0,Injured
2020,40.6826,-73.95597,1,0,Injured
2020,40.693436,-73.97784,1,0,Injured
2020,40.81094,-73.94318,1,0,Injured
2020,40.79793,-73.934,1,0,Injured
2020,40.696342,-73.97644,1,0,Injured
2020,40.81438,-73.92476,1,0,Injured
2020,40.799786,-73.968216,1,0,Injured
2020,40.598312,-73.96119,1,0,Injured
2020,40.826855,-73.922676,1,0,Injured
2020,40.68804,-73.83275,1,0,Injured
2020,40.81394,-73.948425,1,0,Injured
2020,40.71991,-73.809044,1,0,Injured
2020,40.643063,-73.95166,0,1,Fatal
2020,40.848396,-73.90605,1,0,Injured
2020,40.81401,-73.94466,1,0,Injured
2020,40.740562,-73.80928,1,0,Injured
2020,40.764507,-73.88416,1,0,Injured
2020,40.692726,-73.85558,1,0,Injured
2020,40.727726,-73.95304,1,0,Injured
2020,40.842625,-73.87818,1,0,Injured
2020,40.6651,-73.9571,1,0,Injured
2020,40.79874,-73.95363,1,0,Injured
2020,40.700672,-73.92164,1,0,Injured
2020,40.68123,-73.97639,1,0,Injured
2020,40.850494,-73.91546,1,0,Injured
2020,40.809105,-73.9229,0,1,Fatal
